line_no,terminal_no,day,day_of_the_week,second_month,second_day,next_station_no,time_used_to_next_station,reserved_field_1 ,reserved_field_2 ,reserved_field_3 ,reserved_field_4 ,reserved_field_5 ,reserved_field_6 ,reserved_field_7 ,reserved_field_8 ,reserved_field_9 
5,912313,6,5,501732.0,69732.0,2,711.0,0,none,none,none,none,none,none,none,none
5,912313,6,5,502443.0,70443.0,3,60.0,711.0,none,none,none,none,none,none,none,none
5,912313,6,5,502503.0,70503.0,4,291.0,60.0,none,none,none,none,none,none,none,none
5,912313,6,5,502794.0,70794.0,5,0,291.0,none,none,none,none,none,none,none,none
5,912313,6,5,503004.0,71004.0,7,130.0,0,none,none,none,none,none,none,none,none
5,912313,6,5,503134.0,71134.0,8,90.0,130.0,none,none,none,none,none,none,none,none
5,912313,6,5,503224.0,71224.0,9,140.0,90.0,none,none,none,none,none,none,none,none
5,912313,6,5,503364.0,71364.0,10,60.0,140.0,none,none,none,none,none,none,none,none
5,912313,6,5,503424.0,71424.0,11,171.0,60.0,none,none,none,none,none,none,none,none
5,912313,6,5,503595.0,71595.0,12,240.0,171.0,none,none,none,none,none,none,none,none
5,912313,6,5,503835.0,71835.0,13,101.0,240.0,none,none,none,none,none,none,none,none
5,912313,6,5,503936.0,71936.0,14,0,101.0,none,none,none,none,none,none,none,none
5,912313,6,5,508292.0,76292.0,2,171.0,0,none,none,none,none,none,none,none,none
5,912313,6,5,508463.0,76463.0,3,80.0,171.0,none,none,none,none,none,none,none,none
5,912313,6,5,508543.0,76543.0,4,230.0,80.0,none,none,none,none,none,none,none,none
5,912313,6,5,508773.0,76773.0,5,0,230.0,none,none,none,none,none,none,none,none
5,912313,6,5,509083.0,77083.0,7,120.0,0,none,none,none,none,none,none,none,none
5,912313,6,5,509203.0,77203.0,8,90.0,120.0,none,none,none,none,none,none,none,none
5,912313,6,5,509293.0,77293.0,9,200.0,90.0,none,none,none,none,none,none,none,none
5,912313,6,5,509493.0,77493.0,10,70.0,200.0,none,none,none,none,none,none,none,none
5,912313,6,5,509563.0,77563.0,11,200.0,70.0,none,none,none,none,none,none,none,none
5,912313,6,5,509763.0,77763.0,12,230.0,200.0,none,none,none,none,none,none,none,none
5,912313,6,5,509993.0,77993.0,13,90.0,230.0,none,none,none,none,none,none,none,none
5,912313,6,5,510083.0,78083.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912313,6,5,514163.0,82163.0,2,171.0,0,none,none,none,none,none,none,none,none
5,912313,6,5,514334.0,82334.0,3,60.0,171.0,none,none,none,none,none,none,none,none
5,912313,6,5,514394.0,82394.0,4,120.0,60.0,none,none,none,none,none,none,none,none
5,912313,6,5,514514.0,82514.0,5,0,120.0,none,none,none,none,none,none,none,none
5,912313,6,5,514755.0,82755.0,7,0,0,none,none,none,none,none,none,none,none
5,912313,11,3,888667.0,24667.0,2,140.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,888807.0,24807.0,3,40.0,140.0,none,none,none,none,none,none,none,none
5,912313,11,3,888847.0,24847.0,4,80.0,40.0,none,none,none,none,none,none,none,none
5,912313,11,3,888927.0,24927.0,5,110.0,80.0,none,none,none,none,none,none,none,none
5,912313,11,3,889037.0,25037.0,6,90.0,110.0,none,none,none,none,none,none,none,none
5,912313,11,3,889127.0,25127.0,7,89.0,90.0,none,none,none,none,none,none,none,none
5,912313,11,3,889216.0,25216.0,8,90.0,89.0,none,none,none,none,none,none,none,none
5,912313,11,3,889306.0,25306.0,9,200.0,90.0,none,none,none,none,none,none,none,none
5,912313,11,3,889506.0,25506.0,10,90.0,200.0,none,none,none,none,none,none,none,none
5,912313,11,3,889596.0,25596.0,11,170.0,90.0,none,none,none,none,none,none,none,none
5,912313,11,3,889766.0,25766.0,12,230.0,170.0,none,none,none,none,none,none,none,none
5,912313,11,3,889996.0,25996.0,13,80.0,230.0,none,none,none,none,none,none,none,none
5,912313,11,3,890076.0,26076.0,14,0,80.0,none,none,none,none,none,none,none,none
5,912313,11,3,894828.0,30828.0,2,120.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,894948.0,30948.0,3,50.0,120.0,none,none,none,none,none,none,none,none
5,912313,11,3,894998.0,30998.0,4,160.0,50.0,none,none,none,none,none,none,none,none
5,912313,11,3,895158.0,31158.0,5,91.0,160.0,none,none,none,none,none,none,none,none
5,912313,11,3,895249.0,31249.0,6,169.0,91.0,none,none,none,none,none,none,none,none
5,912313,11,3,895418.0,31418.0,7,130.0,169.0,none,none,none,none,none,none,none,none
5,912313,11,3,895548.0,31548.0,8,70.0,130.0,none,none,none,none,none,none,none,none
5,912313,11,3,895618.0,31618.0,9,80.0,70.0,none,none,none,none,none,none,none,none
5,912313,11,3,895698.0,31698.0,10,100.0,80.0,none,none,none,none,none,none,none,none
5,912313,11,3,895798.0,31798.0,11,290.0,100.0,none,none,none,none,none,none,none,none
5,912313,11,3,896088.0,32088.0,12,210.0,290.0,none,none,none,none,none,none,none,none
5,912313,11,3,896298.0,32298.0,13,90.0,210.0,none,none,none,none,none,none,none,none
5,912313,11,3,896388.0,32388.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912313,11,3,900888.0,36888.0,2,120.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,901008.0,37008.0,3,80.0,120.0,none,none,none,none,none,none,none,none
5,912313,11,3,901088.0,37088.0,4,171.0,80.0,none,none,none,none,none,none,none,none
5,912313,11,3,901259.0,37259.0,5,99.0,171.0,none,none,none,none,none,none,none,none
5,912313,11,3,901358.0,37358.0,6,110.0,99.0,none,none,none,none,none,none,none,none
5,912313,11,3,901468.0,37468.0,7,161.0,110.0,none,none,none,none,none,none,none,none
5,912313,11,3,901629.0,37629.0,8,99.0,161.0,none,none,none,none,none,none,none,none
5,912313,11,3,901728.0,37728.0,9,171.0,99.0,none,none,none,none,none,none,none,none
5,912313,11,3,901899.0,37899.0,10,71.0,171.0,none,none,none,none,none,none,none,none
5,912313,11,3,901970.0,37970.0,11,169.0,71.0,none,none,none,none,none,none,none,none
5,912313,11,3,902139.0,38139.0,12,190.0,169.0,none,none,none,none,none,none,none,none
5,912313,11,3,902329.0,38329.0,13,80.0,190.0,none,none,none,none,none,none,none,none
5,912313,11,3,902409.0,38409.0,14,0,80.0,none,none,none,none,none,none,none,none
5,912313,11,3,907543.0,43543.0,2,126.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,907669.0,43669.0,3,40.0,126.0,none,none,none,none,none,none,none,none
5,912313,11,3,907709.0,43709.0,4,170.0,40.0,none,none,none,none,none,none,none,none
5,912313,11,3,907879.0,43879.0,5,80.0,170.0,none,none,none,none,none,none,none,none
5,912313,11,3,907959.0,43959.0,6,140.0,80.0,none,none,none,none,none,none,none,none
5,912313,11,3,908099.0,44099.0,7,140.0,140.0,none,none,none,none,none,none,none,none
5,912313,11,3,908239.0,44239.0,8,70.0,140.0,none,none,none,none,none,none,none,none
5,912313,11,3,908309.0,44309.0,9,170.0,70.0,none,none,none,none,none,none,none,none
5,912313,11,3,908479.0,44479.0,10,91.0,170.0,none,none,none,none,none,none,none,none
5,912313,11,3,908570.0,44570.0,11,250.0,91.0,none,none,none,none,none,none,none,none
5,912313,11,3,908820.0,44820.0,12,230.0,250.0,none,none,none,none,none,none,none,none
5,912313,11,3,909050.0,45050.0,13,90.0,230.0,none,none,none,none,none,none,none,none
5,912313,11,3,909140.0,45140.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912313,11,3,913165.0,49165.0,2,190.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,913355.0,49355.0,3,40.0,190.0,none,none,none,none,none,none,none,none
5,912313,11,3,913395.0,49395.0,4,110.0,40.0,none,none,none,none,none,none,none,none
5,912313,11,3,913505.0,49505.0,5,130.0,110.0,none,none,none,none,none,none,none,none
5,912313,11,3,913635.0,49635.0,6,110.0,130.0,none,none,none,none,none,none,none,none
5,912313,11,3,913745.0,49745.0,7,150.0,110.0,none,none,none,none,none,none,none,none
5,912313,11,3,913895.0,49895.0,8,101.0,150.0,none,none,none,none,none,none,none,none
5,912313,11,3,913996.0,49996.0,9,140.0,101.0,none,none,none,none,none,none,none,none
5,912313,11,3,914136.0,50136.0,10,60.0,140.0,none,none,none,none,none,none,none,none
5,912313,11,3,914196.0,50196.0,11,160.0,60.0,none,none,none,none,none,none,none,none
5,912313,11,3,914356.0,50356.0,12,190.0,160.0,none,none,none,none,none,none,none,none
5,912313,11,3,914546.0,50546.0,13,80.0,190.0,none,none,none,none,none,none,none,none
5,912313,11,3,914626.0,50626.0,14,0,80.0,none,none,none,none,none,none,none,none
5,912313,11,3,918832.0,54832.0,2,120.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,918952.0,54952.0,3,50.0,120.0,none,none,none,none,none,none,none,none
5,912313,11,3,919002.0,55002.0,4,110.0,50.0,none,none,none,none,none,none,none,none
5,912313,11,3,919112.0,55112.0,5,0,110.0,none,none,none,none,none,none,none,none
5,912313,11,3,919402.0,55402.0,7,140.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,919542.0,55542.0,8,101.0,140.0,none,none,none,none,none,none,none,none
5,912313,11,3,919643.0,55643.0,9,190.0,101.0,none,none,none,none,none,none,none,none
5,912313,11,3,919833.0,55833.0,10,70.0,190.0,none,none,none,none,none,none,none,none
5,912313,11,3,919903.0,55903.0,11,160.0,70.0,none,none,none,none,none,none,none,none
5,912313,11,3,920063.0,56063.0,12,210.0,160.0,none,none,none,none,none,none,none,none
5,912313,11,3,920273.0,56273.0,13,90.0,210.0,none,none,none,none,none,none,none,none
5,912313,11,3,920363.0,56363.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912313,11,3,924356.0,60356.0,2,130.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,924486.0,60486.0,3,50.0,130.0,none,none,none,none,none,none,none,none
5,912313,11,3,924536.0,60536.0,4,170.0,50.0,none,none,none,none,none,none,none,none
5,912313,11,3,924706.0,60706.0,5,0,170.0,none,none,none,none,none,none,none,none
5,912313,11,3,924946.0,60946.0,7,130.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,925076.0,61076.0,8,110.0,130.0,none,none,none,none,none,none,none,none
5,912313,11,3,925186.0,61186.0,9,200.0,110.0,none,none,none,none,none,none,none,none
5,912313,11,3,925386.0,61386.0,10,60.0,200.0,none,none,none,none,none,none,none,none
5,912313,11,3,925446.0,61446.0,11,270.0,60.0,none,none,none,none,none,none,none,none
5,912313,11,3,925716.0,61716.0,12,280.0,270.0,none,none,none,none,none,none,none,none
5,912313,11,3,925996.0,61996.0,13,81.0,280.0,none,none,none,none,none,none,none,none
5,912313,11,3,926077.0,62077.0,14,0,81.0,none,none,none,none,none,none,none,none
5,912313,11,3,929279.0,65279.0,2,131.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,929410.0,65410.0,3,100.0,131.0,none,none,none,none,none,none,none,none
5,912313,11,3,929510.0,65510.0,4,110.0,100.0,none,none,none,none,none,none,none,none
5,912313,11,3,929620.0,65620.0,5,0,110.0,none,none,none,none,none,none,none,none
5,912313,11,3,929950.0,65950.0,7,150.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,930100.0,66100.0,8,70.0,150.0,none,none,none,none,none,none,none,none
5,912313,11,3,930170.0,66170.0,9,170.0,70.0,none,none,none,none,none,none,none,none
5,912313,11,3,930340.0,66340.0,10,60.0,170.0,none,none,none,none,none,none,none,none
5,912313,11,3,930400.0,66400.0,11,180.0,60.0,none,none,none,none,none,none,none,none
5,912313,11,3,930580.0,66580.0,12,250.0,180.0,none,none,none,none,none,none,none,none
5,912313,11,3,930830.0,66830.0,13,90.0,250.0,none,none,none,none,none,none,none,none
5,912313,11,3,930920.0,66920.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912313,11,3,935653.0,71653.0,2,100.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,935753.0,71753.0,3,50.0,100.0,none,none,none,none,none,none,none,none
5,912313,11,3,935803.0,71803.0,4,100.0,50.0,none,none,none,none,none,none,none,none
5,912313,11,3,935903.0,71903.0,5,0,100.0,none,none,none,none,none,none,none,none
5,912313,11,3,936154.0,72154.0,7,141.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,936295.0,72295.0,8,69.0,141.0,none,none,none,none,none,none,none,none
5,912313,11,3,936364.0,72364.0,9,120.0,69.0,none,none,none,none,none,none,none,none
5,912313,11,3,936484.0,72484.0,10,40.0,120.0,none,none,none,none,none,none,none,none
5,912313,11,3,936524.0,72524.0,11,250.0,40.0,none,none,none,none,none,none,none,none
5,912313,11,3,936774.0,72774.0,12,230.0,250.0,none,none,none,none,none,none,none,none
5,912313,11,3,937004.0,73004.0,13,90.0,230.0,none,none,none,none,none,none,none,none
5,912313,11,3,937094.0,73094.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912313,11,3,942312.0,78312.0,2,161.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,942473.0,78473.0,3,80.0,161.0,none,none,none,none,none,none,none,none
5,912313,11,3,942553.0,78553.0,4,180.0,80.0,none,none,none,none,none,none,none,none
5,912313,11,3,942733.0,78733.0,5,0,180.0,none,none,none,none,none,none,none,none
5,912313,11,3,943003.0,79003.0,7,121.0,0,none,none,none,none,none,none,none,none
5,912313,11,3,943124.0,79124.0,8,70.0,121.0,none,none,none,none,none,none,none,none
5,912313,11,3,943194.0,79194.0,9,171.0,70.0,none,none,none,none,none,none,none,none
5,912313,11,3,943365.0,79365.0,10,50.0,171.0,none,none,none,none,none,none,none,none
5,912313,11,3,943415.0,79415.0,11,170.0,50.0,none,none,none,none,none,none,none,none
5,912313,11,3,943585.0,79585.0,12,190.0,170.0,none,none,none,none,none,none,none,none
5,912313,11,3,943775.0,79775.0,13,90.0,190.0,none,none,none,none,none,none,none,none
5,912313,11,3,943865.0,79865.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912313,12,4,974201.0,23801.0,2,80.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,974281.0,23881.0,3,80.0,80.0,none,none,none,none,none,none,none,none
5,912313,12,4,974361.0,23961.0,4,130.0,80.0,none,none,none,none,none,none,none,none
5,912313,12,4,974491.0,24091.0,5,0,130.0,none,none,none,none,none,none,none,none
5,912313,12,4,974702.0,24302.0,7,109.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,974811.0,24411.0,8,71.0,109.0,none,none,none,none,none,none,none,none
5,912313,12,4,974882.0,24482.0,9,169.0,71.0,none,none,none,none,none,none,none,none
5,912313,12,4,975051.0,24651.0,10,60.0,169.0,none,none,none,none,none,none,none,none
5,912313,12,4,975111.0,24711.0,11,180.0,60.0,none,none,none,none,none,none,none,none
5,912313,12,4,975291.0,24891.0,12,291.0,180.0,none,none,none,none,none,none,none,none
5,912313,12,4,975582.0,25182.0,13,90.0,291.0,none,none,none,none,none,none,none,none
5,912313,12,4,975672.0,25272.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912313,12,4,980216.0,29816.0,2,150.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,980366.0,29966.0,3,40.0,150.0,none,none,none,none,none,none,none,none
5,912313,12,4,980406.0,30006.0,4,150.0,40.0,none,none,none,none,none,none,none,none
5,912313,12,4,980556.0,30156.0,5,0,150.0,none,none,none,none,none,none,none,none
5,912313,12,4,980826.0,30426.0,7,161.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,980987.0,30587.0,8,101.0,161.0,none,none,none,none,none,none,none,none
5,912313,12,4,981088.0,30688.0,9,140.0,101.0,none,none,none,none,none,none,none,none
5,912313,12,4,981228.0,30828.0,10,60.0,140.0,none,none,none,none,none,none,none,none
5,912313,12,4,981288.0,30888.0,11,161.0,60.0,none,none,none,none,none,none,none,none
5,912313,12,4,981449.0,31049.0,12,249.0,161.0,none,none,none,none,none,none,none,none
5,912313,12,4,981698.0,31298.0,13,121.0,249.0,none,none,none,none,none,none,none,none
5,912313,12,4,981819.0,31419.0,14,0,121.0,none,none,none,none,none,none,none,none
5,912313,12,4,985951.0,35551.0,2,171.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,986122.0,35722.0,3,40.0,171.0,none,none,none,none,none,none,none,none
5,912313,12,4,986162.0,35762.0,4,150.0,40.0,none,none,none,none,none,none,none,none
5,912313,12,4,986312.0,35912.0,5,0,150.0,none,none,none,none,none,none,none,none
5,912313,12,4,986582.0,36182.0,7,140.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,986722.0,36322.0,8,50.0,140.0,none,none,none,none,none,none,none,none
5,912313,12,4,986772.0,36372.0,9,210.0,50.0,none,none,none,none,none,none,none,none
5,912313,12,4,986982.0,36582.0,10,90.0,210.0,none,none,none,none,none,none,none,none
5,912313,12,4,987072.0,36672.0,11,170.0,90.0,none,none,none,none,none,none,none,none
5,912313,12,4,987242.0,36842.0,12,210.0,170.0,none,none,none,none,none,none,none,none
5,912313,12,4,987452.0,37052.0,13,100.0,210.0,none,none,none,none,none,none,none,none
5,912313,12,4,987552.0,37152.0,14,0,100.0,none,none,none,none,none,none,none,none
5,912313,12,4,992344.0,41944.0,2,160.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,992504.0,42104.0,3,50.0,160.0,none,none,none,none,none,none,none,none
5,912313,12,4,992554.0,42154.0,4,200.0,50.0,none,none,none,none,none,none,none,none
5,912313,12,4,992754.0,42354.0,5,0,200.0,none,none,none,none,none,none,none,none
5,912313,12,4,992974.0,42574.0,7,120.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,993094.0,42694.0,8,80.0,120.0,none,none,none,none,none,none,none,none
5,912313,12,4,993174.0,42774.0,9,180.0,80.0,none,none,none,none,none,none,none,none
5,912313,12,4,993354.0,42954.0,10,90.0,180.0,none,none,none,none,none,none,none,none
5,912313,12,4,993444.0,43044.0,11,280.0,90.0,none,none,none,none,none,none,none,none
5,912313,12,4,993724.0,43324.0,12,230.0,280.0,none,none,none,none,none,none,none,none
5,912313,12,4,993954.0,43554.0,13,91.0,230.0,none,none,none,none,none,none,none,none
5,912313,12,4,994045.0,43645.0,14,0,91.0,none,none,none,none,none,none,none,none
5,912313,12,4,1009673.0,59273.0,2,180.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,1009853.0,59453.0,3,90.0,180.0,none,none,none,none,none,none,none,none
5,912313,12,4,1009943.0,59543.0,4,190.0,90.0,none,none,none,none,none,none,none,none
5,912313,12,4,1010133.0,59733.0,5,0,190.0,none,none,none,none,none,none,none,none
5,912313,12,4,1010344.0,59944.0,7,150.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,1010494.0,60094.0,8,120.0,150.0,none,none,none,none,none,none,none,none
5,912313,12,4,1010614.0,60214.0,9,140.0,120.0,none,none,none,none,none,none,none,none
5,912313,12,4,1010754.0,60354.0,10,111.0,140.0,none,none,none,none,none,none,none,none
5,912313,12,4,1010865.0,60465.0,11,220.0,111.0,none,none,none,none,none,none,none,none
5,912313,12,4,1011085.0,60685.0,12,241.0,220.0,none,none,none,none,none,none,none,none
5,912313,12,4,1011326.0,60926.0,13,100.0,241.0,none,none,none,none,none,none,none,none
5,912313,12,4,1011426.0,61026.0,14,0,100.0,none,none,none,none,none,none,none,none
5,912313,12,4,1015319.0,64919.0,2,180.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,1015499.0,65099.0,3,100.0,180.0,none,none,none,none,none,none,none,none
5,912313,12,4,1015599.0,65199.0,4,160.0,100.0,none,none,none,none,none,none,none,none
5,912313,12,4,1015759.0,65359.0,5,0,160.0,none,none,none,none,none,none,none,none
5,912313,12,4,1016059.0,65659.0,7,151.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,1016210.0,65810.0,8,130.0,151.0,none,none,none,none,none,none,none,none
5,912313,12,4,1016340.0,65940.0,9,180.0,130.0,none,none,none,none,none,none,none,none
5,912313,12,4,1016520.0,66120.0,10,80.0,180.0,none,none,none,none,none,none,none,none
5,912313,12,4,1016600.0,66200.0,11,190.0,80.0,none,none,none,none,none,none,none,none
5,912313,12,4,1016790.0,66390.0,12,240.0,190.0,none,none,none,none,none,none,none,none
5,912313,12,4,1017030.0,66630.0,13,91.0,240.0,none,none,none,none,none,none,none,none
5,912313,12,4,1017121.0,66721.0,14,0,91.0,none,none,none,none,none,none,none,none
5,912313,12,4,1020304.0,69904.0,2,170.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,1020474.0,70074.0,3,100.0,170.0,none,none,none,none,none,none,none,none
5,912313,12,4,1020574.0,70174.0,4,190.0,100.0,none,none,none,none,none,none,none,none
5,912313,12,4,1020764.0,70364.0,5,0,190.0,none,none,none,none,none,none,none,none
5,912313,12,4,1021024.0,70624.0,7,110.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,1021134.0,70734.0,8,79.0,110.0,none,none,none,none,none,none,none,none
5,912313,12,4,1021213.0,70813.0,9,111.0,79.0,none,none,none,none,none,none,none,none
5,912313,12,4,1021324.0,70924.0,10,71.0,111.0,none,none,none,none,none,none,none,none
5,912313,12,4,1021395.0,70995.0,11,180.0,71.0,none,none,none,none,none,none,none,none
5,912313,12,4,1021575.0,71175.0,12,212.0,180.0,none,none,none,none,none,none,none,none
5,912313,12,4,1021787.0,71387.0,13,90.0,212.0,none,none,none,none,none,none,none,none
5,912313,12,4,1021877.0,71477.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912313,12,4,1026650.0,76250.0,2,120.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,1026770.0,76370.0,3,90.0,120.0,none,none,none,none,none,none,none,none
5,912313,12,4,1026860.0,76460.0,4,90.0,90.0,none,none,none,none,none,none,none,none
5,912313,12,4,1026950.0,76550.0,5,0,90.0,none,none,none,none,none,none,none,none
5,912313,12,4,1027170.0,76770.0,7,160.0,0,none,none,none,none,none,none,none,none
5,912313,12,4,1027330.0,76930.0,8,100.0,160.0,none,none,none,none,none,none,none,none
5,912313,12,4,1027430.0,77030.0,9,160.0,100.0,none,none,none,none,none,none,none,none
5,912313,12,4,1027590.0,77190.0,10,60.0,160.0,none,none,none,none,none,none,none,none
5,912313,12,4,1027650.0,77250.0,11,160.0,60.0,none,none,none,none,none,none,none,none
5,912313,12,4,1027810.0,77410.0,12,250.0,160.0,none,none,none,none,none,none,none,none
5,912313,12,4,1028060.0,77660.0,13,90.0,250.0,none,none,none,none,none,none,none,none
5,912313,12,4,1028150.0,77750.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912313,13,5,1060390.0,23590.0,2,90.0,0,none,none,none,none,none,none,none,none
5,912313,13,5,1060480.0,23680.0,3,80.0,90.0,none,none,none,none,none,none,none,none
5,912313,13,5,1060560.0,23760.0,4,90.0,80.0,none,none,none,none,none,none,none,none
5,912313,13,5,1060650.0,23850.0,5,0,90.0,none,none,none,none,none,none,none,none
5,912313,13,5,1060891.0,24091.0,7,101.0,0,none,none,none,none,none,none,none,none
5,912313,13,5,1060992.0,24192.0,8,80.0,101.0,none,none,none,none,none,none,none,none
5,912313,13,5,1061072.0,24272.0,9,170.0,80.0,none,none,none,none,none,none,none,none
5,912313,13,5,1061242.0,24442.0,10,50.0,170.0,none,none,none,none,none,none,none,none
5,912313,13,5,1061292.0,24492.0,11,145.0,50.0,none,none,none,none,none,none,none,none
5,912313,13,5,1061437.0,24637.0,12,181.0,145.0,none,none,none,none,none,none,none,none
5,912313,13,5,1061618.0,24818.0,13,90.0,181.0,none,none,none,none,none,none,none,none
5,912313,13,5,1061708.0,24908.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912313,13,5,1066296.0,29496.0,2,210.0,0,none,none,none,none,none,none,none,none
5,912313,13,5,1066506.0,29706.0,3,40.0,210.0,none,none,none,none,none,none,none,none
5,912313,13,5,1066546.0,29746.0,4,150.0,40.0,none,none,none,none,none,none,none,none
5,912313,13,5,1066696.0,29896.0,5,0,150.0,none,none,none,none,none,none,none,none
5,912313,13,5,1066866.0,30066.0,7,140.0,0,none,none,none,none,none,none,none,none
5,912313,13,5,1067006.0,30206.0,8,81.0,140.0,none,none,none,none,none,none,none,none
5,912313,13,5,1067087.0,30287.0,9,110.0,81.0,none,none,none,none,none,none,none,none
5,912313,13,5,1067197.0,30397.0,10,50.0,110.0,none,none,none,none,none,none,none,none
5,912313,13,5,1067247.0,30447.0,11,210.0,50.0,none,none,none,none,none,none,none,none
5,912313,13,5,1067457.0,30657.0,12,200.0,210.0,none,none,none,none,none,none,none,none
5,912313,13,5,1067657.0,30857.0,13,100.0,200.0,none,none,none,none,none,none,none,none
5,912313,13,5,1067757.0,30957.0,14,0,100.0,none,none,none,none,none,none,none,none
5,912313,13,5,1072141.0,35341.0,2,160.0,0,none,none,none,none,none,none,none,none
5,912313,13,5,1072301.0,35501.0,3,100.0,160.0,none,none,none,none,none,none,none,none
5,912313,13,5,1072401.0,35601.0,4,161.0,100.0,none,none,none,none,none,none,none,none
5,912313,13,5,1072562.0,35762.0,5,0,161.0,none,none,none,none,none,none,none,none
5,912313,13,5,1072752.0,35952.0,7,152.0,0,none,none,none,none,none,none,none,none
5,912313,13,5,1072904.0,36104.0,8,100.0,152.0,none,none,none,none,none,none,none,none
5,912313,13,5,1073004.0,36204.0,9,220.0,100.0,none,none,none,none,none,none,none,none
5,912313,13,5,1073224.0,36424.0,10,50.0,220.0,none,none,none,none,none,none,none,none
5,912313,13,5,1073274.0,36474.0,11,200.0,50.0,none,none,none,none,none,none,none,none
5,912313,13,5,1073474.0,36674.0,12,230.0,200.0,none,none,none,none,none,none,none,none
5,912313,13,5,1073704.0,36904.0,13,91.0,230.0,none,none,none,none,none,none,none,none
5,912313,13,5,1073795.0,36995.0,14,0,91.0,none,none,none,none,none,none,none,none
5,912313,13,5,1078690.0,41890.0,2,160.0,0,none,none,none,none,none,none,none,none
5,912313,13,5,1078850.0,42050.0,3,100.0,160.0,none,none,none,none,none,none,none,none
5,912313,13,5,1078950.0,42150.0,4,190.0,100.0,none,none,none,none,none,none,none,none
5,912313,13,5,1079140.0,42340.0,5,0,190.0,none,none,none,none,none,none,none,none
5,912313,13,5,1079371.0,42571.0,7,120.0,0,none,none,none,none,none,none,none,none
5,912313,13,5,1079491.0,42691.0,8,110.0,120.0,none,none,none,none,none,none,none,none
5,912313,13,5,1079601.0,42801.0,9,160.0,110.0,none,none,none,none,none,none,none,none
5,912313,13,5,1079761.0,42961.0,10,90.0,160.0,none,none,none,none,none,none,none,none
5,912313,13,5,1079851.0,43051.0,11,240.0,90.0,none,none,none,none,none,none,none,none
5,912313,13,5,1080091.0,43291.0,12,230.0,240.0,none,none,none,none,none,none,none,none
5,912313,13,5,1080321.0,43521.0,13,90.0,230.0,none,none,none,none,none,none,none,none
5,912313,13,5,1080411.0,43611.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912313,13,5,1096116.0,59316.0,2,150.0,0,none,none,none,none,none,none,none,none
5,912313,13,5,1096266.0,59466.0,3,90.0,150.0,none,none,none,none,none,none,none,none
5,912313,13,5,1096356.0,59556.0,4,170.0,90.0,none,none,none,none,none,none,none,none
5,912313,13,5,1096526.0,59726.0,5,60.0,170.0,none,none,none,none,none,none,none,none
5,912313,13,5,1096586.0,59786.0,6,200.0,60.0,none,none,none,none,none,none,none,none
5,912313,13,5,1096786.0,59986.0,7,140.0,200.0,none,none,none,none,none,none,none,none
5,912313,13,5,1096926.0,60126.0,8,70.0,140.0,none,none,none,none,none,none,none,none
5,912313,13,5,1096996.0,60196.0,9,230.0,70.0,none,none,none,none,none,none,none,none
5,912313,13,5,1097226.0,60426.0,10,60.0,230.0,none,none,none,none,none,none,none,none
5,912313,13,5,1097286.0,60486.0,11,180.0,60.0,none,none,none,none,none,none,none,none
5,912313,13,5,1097466.0,60666.0,12,201.0,180.0,none,none,none,none,none,none,none,none
