line_no,terminal_no,day,day_of_the_week,second_month,second_day,next_station_no,time_used_to_next_station,reserved_field_1 ,reserved_field_2 ,reserved_field_3 ,reserved_field_4 ,reserved_field_5 ,reserved_field_6 ,reserved_field_7 ,reserved_field_8 ,reserved_field_9 
5,912313,16,1,1351077.0,55077.0,7,40.0,110.0,none,none,none,none,none,none,none,none
5,912313,16,1,1351117.0,55117.0,8,171.0,40.0,none,none,none,none,none,none,none,none
5,912313,16,1,1351288.0,55288.0,9,109.0,171.0,none,none,none,none,none,none,none,none
5,912313,16,1,1351397.0,55397.0,10,350.0,109.0,none,none,none,none,none,none,none,none
5,912313,16,1,1351747.0,55747.0,11,0,350.0,none,none,none,none,none,none,none,none
5,912313,16,1,1355721.0,59721.0,2,130.0,0,none,none,none,none,none,none,none,none
5,912313,16,1,1355851.0,59851.0,3,80.0,130.0,none,none,none,none,none,none,none,none
5,912313,16,1,1355931.0,59931.0,4,401.0,80.0,none,none,none,none,none,none,none,none
5,912313,16,1,1356332.0,60332.0,5,210.0,401.0,none,none,none,none,none,none,none,none
5,912313,16,1,1356542.0,60542.0,6,110.0,210.0,none,none,none,none,none,none,none,none
5,912313,16,1,1356652.0,60652.0,7,60.0,110.0,none,none,none,none,none,none,none,none
5,912313,16,1,1356712.0,60712.0,8,191.0,60.0,none,none,none,none,none,none,none,none
5,912313,16,1,1356903.0,60903.0,9,80.0,191.0,none,none,none,none,none,none,none,none
5,912313,16,1,1356983.0,60983.0,10,220.0,80.0,none,none,none,none,none,none,none,none
5,912313,16,1,1357203.0,61203.0,11,0,220.0,none,none,none,none,none,none,none,none
5,912313,16,1,1361191.0,65191.0,2,110.0,0,none,none,none,none,none,none,none,none
5,912313,16,1,1361301.0,65301.0,3,70.0,110.0,none,none,none,none,none,none,none,none
5,912313,16,1,1361371.0,65371.0,4,360.0,70.0,none,none,none,none,none,none,none,none
5,912313,16,1,1361731.0,65731.0,5,220.0,360.0,none,none,none,none,none,none,none,none
5,912313,16,1,1361951.0,65951.0,6,60.0,220.0,none,none,none,none,none,none,none,none
5,912313,16,1,1362011.0,66011.0,7,91.0,60.0,none,none,none,none,none,none,none,none
5,912313,16,1,1362102.0,66102.0,8,170.0,91.0,none,none,none,none,none,none,none,none
5,912313,16,1,1362272.0,66272.0,9,111.0,170.0,none,none,none,none,none,none,none,none
5,912313,16,1,1362383.0,66383.0,10,320.0,111.0,none,none,none,none,none,none,none,none
5,912313,16,1,1362703.0,66703.0,11,0,320.0,none,none,none,none,none,none,none,none
5,912313,16,1,1367790.0,71790.0,2,80.0,0,none,none,none,none,none,none,none,none
5,912313,16,1,1367870.0,71870.0,3,60.0,80.0,none,none,none,none,none,none,none,none
5,912313,16,1,1367930.0,71930.0,4,251.0,60.0,none,none,none,none,none,none,none,none
5,912313,16,1,1368181.0,72181.0,5,190.0,251.0,none,none,none,none,none,none,none,none
5,912313,16,1,1368371.0,72371.0,6,80.0,190.0,none,none,none,none,none,none,none,none
5,912313,16,1,1368451.0,72451.0,7,41.0,80.0,none,none,none,none,none,none,none,none
5,912313,16,1,1368492.0,72492.0,8,129.0,41.0,none,none,none,none,none,none,none,none
5,912313,16,1,1368621.0,72621.0,9,70.0,129.0,none,none,none,none,none,none,none,none
5,912313,16,1,1368691.0,72691.0,10,251.0,70.0,none,none,none,none,none,none,none,none
5,912313,16,1,1368942.0,72942.0,11,0,251.0,none,none,none,none,none,none,none,none
5,912313,16,1,1370803.0,74803.0,2,0,0,none,none,none,none,none,none,none,none
5,912313,19,4,1579559.0,24359.0,2,150.0,0,none,none,none,none,none,none,none,none
5,912313,19,4,1579709.0,24509.0,3,70.0,150.0,none,none,none,none,none,none,none,none
5,912313,19,4,1579779.0,24579.0,4,420.0,70.0,none,none,none,none,none,none,none,none
5,912313,19,4,1580199.0,24999.0,5,240.0,420.0,none,none,none,none,none,none,none,none
5,912313,19,4,1580439.0,25239.0,6,80.0,240.0,none,none,none,none,none,none,none,none
5,912313,19,4,1580519.0,25319.0,7,80.0,80.0,none,none,none,none,none,none,none,none
5,912313,19,4,1580599.0,25399.0,8,200.0,80.0,none,none,none,none,none,none,none,none
5,912313,19,4,1580799.0,25599.0,9,80.0,200.0,none,none,none,none,none,none,none,none
5,912313,19,4,1580879.0,25679.0,10,220.0,80.0,none,none,none,none,none,none,none,none
5,912313,19,4,1581099.0,25899.0,11,0,220.0,none,none,none,none,none,none,none,none
5,912313,19,4,1584450.0,29250.0,2,90.0,0,none,none,none,none,none,none,none,none
5,912313,19,4,1584540.0,29340.0,3,80.0,90.0,none,none,none,none,none,none,none,none
5,912313,19,4,1584620.0,29420.0,4,370.0,80.0,none,none,none,none,none,none,none,none
5,912313,19,4,1584990.0,29790.0,5,400.0,370.0,none,none,none,none,none,none,none,none
5,912313,19,4,1585390.0,30190.0,6,91.0,400.0,none,none,none,none,none,none,none,none
5,912313,19,4,1585481.0,30281.0,7,70.0,91.0,none,none,none,none,none,none,none,none
5,912313,19,4,1585551.0,30351.0,8,221.0,70.0,none,none,none,none,none,none,none,none
5,912313,19,4,1585772.0,30572.0,9,130.0,221.0,none,none,none,none,none,none,none,none
5,912313,19,4,1585902.0,30702.0,10,360.0,130.0,none,none,none,none,none,none,none,none
5,912313,19,4,1586262.0,31062.0,11,0,360.0,none,none,none,none,none,none,none,none
5,912313,19,4,1591608.0,36408.0,2,120.0,0,none,none,none,none,none,none,none,none
5,912313,19,4,1591728.0,36528.0,3,70.0,120.0,none,none,none,none,none,none,none,none
5,912313,19,4,1591798.0,36598.0,4,442.0,70.0,none,none,none,none,none,none,none,none
5,912313,19,4,1592240.0,37040.0,5,179.0,442.0,none,none,none,none,none,none,none,none
5,912313,19,4,1592419.0,37219.0,6,160.0,179.0,none,none,none,none,none,none,none,none
5,912313,19,4,1592579.0,37379.0,7,80.0,160.0,none,none,none,none,none,none,none,none
5,912313,19,4,1592659.0,37459.0,8,220.0,80.0,none,none,none,none,none,none,none,none
5,912313,19,4,1592879.0,37679.0,9,110.0,220.0,none,none,none,none,none,none,none,none
5,912313,19,4,1592989.0,37789.0,10,280.0,110.0,none,none,none,none,none,none,none,none
5,912313,19,4,1593269.0,38069.0,11,0,280.0,none,none,none,none,none,none,none,none
5,912313,19,4,1598115.0,42915.0,2,160.0,0,none,none,none,none,none,none,none,none
5,912313,19,4,1598275.0,43075.0,3,70.0,160.0,none,none,none,none,none,none,none,none
5,912313,19,4,1598345.0,43145.0,4,370.0,70.0,none,none,none,none,none,none,none,none
5,912313,19,4,1598715.0,43515.0,5,211.0,370.0,none,none,none,none,none,none,none,none
5,912313,19,4,1598926.0,43726.0,6,110.0,211.0,none,none,none,none,none,none,none,none
5,912313,19,4,1599036.0,43836.0,7,70.0,110.0,none,none,none,none,none,none,none,none
5,912313,19,4,1599106.0,43906.0,8,180.0,70.0,none,none,none,none,none,none,none,none
5,912313,19,4,1599286.0,44086.0,9,100.0,180.0,none,none,none,none,none,none,none,none
5,912313,19,4,1599386.0,44186.0,10,290.0,100.0,none,none,none,none,none,none,none,none
5,912313,19,4,1599676.0,44476.0,11,0,290.0,none,none,none,none,none,none,none,none
5,912313,19,4,1604488.0,49288.0,2,171.0,0,none,none,none,none,none,none,none,none
5,912313,19,4,1604659.0,49459.0,3,70.0,171.0,none,none,none,none,none,none,none,none
5,912313,19,4,1604729.0,49529.0,4,410.0,70.0,none,none,none,none,none,none,none,none
5,912313,19,4,1605139.0,49939.0,5,100.0,410.0,none,none,none,none,none,none,none,none
5,912313,19,4,1605239.0,50039.0,6,120.0,100.0,none,none,none,none,none,none,none,none
5,912313,19,4,1605359.0,50159.0,7,50.0,120.0,none,none,none,none,none,none,none,none
5,912313,19,4,1605409.0,50209.0,8,170.0,50.0,none,none,none,none,none,none,none,none
5,912313,19,4,1605579.0,50379.0,9,91.0,170.0,none,none,none,none,none,none,none,none
5,912313,19,4,1605670.0,50470.0,10,210.0,91.0,none,none,none,none,none,none,none,none
5,912313,19,4,1605880.0,50680.0,11,0,210.0,none,none,none,none,none,none,none,none
5,912313,19,4,1609552.0,54352.0,2,90.0,0,none,none,none,none,none,none,none,none
5,912313,19,4,1609642.0,54442.0,3,70.0,90.0,none,none,none,none,none,none,none,none
5,912313,19,4,1609712.0,54512.0,4,311.0,70.0,none,none,none,none,none,none,none,none
5,912313,19,4,1610023.0,54823.0,5,180.0,311.0,none,none,none,none,none,none,none,none
5,912313,19,4,1610203.0,55003.0,6,130.0,180.0,none,none,none,none,none,none,none,none
5,912313,19,4,1610333.0,55133.0,7,100.0,130.0,none,none,none,none,none,none,none,none
5,912313,19,4,1610433.0,55233.0,8,201.0,100.0,none,none,none,none,none,none,none,none
5,912313,19,4,1610634.0,55434.0,9,100.0,201.0,none,none,none,none,none,none,none,none
5,912313,19,4,1610734.0,55534.0,10,230.0,100.0,none,none,none,none,none,none,none,none
5,912313,19,4,1610964.0,55764.0,11,0,230.0,none,none,none,none,none,none,none,none
5,912313,19,4,1614930.0,59730.0,2,140.0,0,none,none,none,none,none,none,none,none
5,912313,19,4,1615070.0,59870.0,3,60.0,140.0,none,none,none,none,none,none,none,none
5,912313,19,4,1615130.0,59930.0,4,370.0,60.0,none,none,none,none,none,none,none,none
5,912313,19,4,1615500.0,60300.0,5,110.0,370.0,none,none,none,none,none,none,none,none
5,912313,19,4,1615610.0,60410.0,6,100.0,110.0,none,none,none,none,none,none,none,none
5,912313,19,4,1615710.0,60510.0,7,50.0,100.0,none,none,none,none,none,none,none,none
5,912313,19,4,1615760.0,60560.0,8,110.0,50.0,none,none,none,none,none,none,none,none
5,912313,19,4,1615870.0,60670.0,9,130.0,110.0,none,none,none,none,none,none,none,none
5,912313,19,4,1616000.0,60800.0,10,250.0,130.0,none,none,none,none,none,none,none,none
5,912313,19,4,1616250.0,61050.0,11,0,250.0,none,none,none,none,none,none,none,none
5,912313,19,4,1620335.0,65135.0,2,160.0,0,none,none,none,none,none,none,none,none
5,912313,19,4,1620495.0,65295.0,3,70.0,160.0,none,none,none,none,none,none,none,none
5,912313,19,4,1620565.0,65365.0,4,330.0,70.0,none,none,none,none,none,none,none,none
5,912313,19,4,1620895.0,65695.0,5,230.0,330.0,none,none,none,none,none,none,none,none
5,912313,19,4,1621125.0,65925.0,6,90.0,230.0,none,none,none,none,none,none,none,none
5,912313,19,4,1621215.0,66015.0,7,100.0,90.0,none,none,none,none,none,none,none,none
5,912313,19,4,1621315.0,66115.0,8,221.0,100.0,none,none,none,none,none,none,none,none
5,912313,19,4,1621536.0,66336.0,9,130.0,221.0,none,none,none,none,none,none,none,none
5,912313,19,4,1621666.0,66466.0,10,310.0,130.0,none,none,none,none,none,none,none,none
5,912313,19,4,1621976.0,66776.0,11,0,310.0,none,none,none,none,none,none,none,none
5,912313,19,4,1627031.0,71831.0,2,90.0,0,none,none,none,none,none,none,none,none
5,912313,19,4,1627121.0,71921.0,3,70.0,90.0,none,none,none,none,none,none,none,none
5,912313,19,4,1627191.0,71991.0,4,280.0,70.0,none,none,none,none,none,none,none,none
5,912313,19,4,1627471.0,72271.0,5,182.0,280.0,none,none,none,none,none,none,none,none
5,912313,19,4,1627653.0,72453.0,6,79.0,182.0,none,none,none,none,none,none,none,none
5,912313,19,4,1627732.0,72532.0,7,81.0,79.0,none,none,none,none,none,none,none,none
5,912313,19,4,1627813.0,72613.0,8,110.0,81.0,none,none,none,none,none,none,none,none
5,912313,19,4,1627923.0,72723.0,9,80.0,110.0,none,none,none,none,none,none,none,none
5,912313,19,4,1628003.0,72803.0,10,270.0,80.0,none,none,none,none,none,none,none,none
5,912313,19,4,1628273.0,73073.0,11,0,270.0,none,none,none,none,none,none,none,none
5,912313,19,4,1634184.0,78984.0,2,90.0,0,none,none,none,none,none,none,none,none
5,912313,19,4,1634274.0,79074.0,3,70.0,90.0,none,none,none,none,none,none,none,none
5,912313,19,4,1634344.0,79144.0,4,341.0,70.0,none,none,none,none,none,none,none,none
5,912313,19,4,1634685.0,79485.0,5,190.0,341.0,none,none,none,none,none,none,none,none
5,912313,19,4,1634875.0,79675.0,6,70.0,190.0,none,none,none,none,none,none,none,none
5,912313,19,4,1634945.0,79745.0,7,80.0,70.0,none,none,none,none,none,none,none,none
5,912313,19,4,1635025.0,79825.0,8,130.0,80.0,none,none,none,none,none,none,none,none
5,912313,19,4,1635155.0,79955.0,9,70.0,130.0,none,none,none,none,none,none,none,none
5,912313,19,4,1635225.0,80025.0,10,270.0,70.0,none,none,none,none,none,none,none,none
5,912313,19,4,1635495.0,80295.0,11,0,270.0,none,none,none,none,none,none,none,none
5,912313,19,4,1637538.0,82338.0,2,0,0,none,none,none,none,none,none,none,none
5,912313,20,5,1663697.0,22097.0,3,60.0,0,none,none,none,none,none,none,none,none
5,912313,20,5,1663757.0,22157.0,4,260.0,60.0,none,none,none,none,none,none,none,none
5,912313,20,5,1664017.0,22417.0,5,170.0,260.0,none,none,none,none,none,none,none,none
5,912313,20,5,1664187.0,22587.0,6,70.0,170.0,none,none,none,none,none,none,none,none
5,912313,20,5,1664257.0,22657.0,7,40.0,70.0,none,none,none,none,none,none,none,none
5,912313,20,5,1664297.0,22697.0,8,80.0,40.0,none,none,none,none,none,none,none,none
5,912313,20,5,1664377.0,22777.0,9,70.0,80.0,none,none,none,none,none,none,none,none
5,912313,20,5,1664447.0,22847.0,10,240.0,70.0,none,none,none,none,none,none,none,none
5,912313,20,5,1664687.0,23087.0,11,0,240.0,none,none,none,none,none,none,none,none
5,912313,20,5,1668884.0,27284.0,2,130.0,0,none,none,none,none,none,none,none,none
5,912313,20,5,1669014.0,27414.0,3,70.0,130.0,none,none,none,none,none,none,none,none
5,912313,20,5,1669084.0,27484.0,4,331.0,70.0,none,none,none,none,none,none,none,none
5,912313,20,5,1669415.0,27815.0,5,200.0,331.0,none,none,none,none,none,none,none,none
5,912313,20,5,1669615.0,28015.0,6,100.0,200.0,none,none,none,none,none,none,none,none
5,912313,20,5,1669715.0,28115.0,7,90.0,100.0,none,none,none,none,none,none,none,none
5,912313,20,5,1669805.0,28205.0,8,140.0,90.0,none,none,none,none,none,none,none,none
5,912313,20,5,1669945.0,28345.0,9,80.0,140.0,none,none,none,none,none,none,none,none
5,912313,20,5,1670025.0,28425.0,10,570.0,80.0,none,none,none,none,none,none,none,none
5,912313,20,5,1670595.0,28995.0,11,0,570.0,none,none,none,none,none,none,none,none
5,912313,20,5,1675248.0,33648.0,2,140.0,0,none,none,none,none,none,none,none,none
5,912313,20,5,1675388.0,33788.0,3,61.0,140.0,none,none,none,none,none,none,none,none
5,912313,20,5,1675449.0,33849.0,4,390.0,61.0,none,none,none,none,none,none,none,none
5,912313,20,5,1675839.0,34239.0,5,210.0,390.0,none,none,none,none,none,none,none,none
5,912313,20,5,1676049.0,34449.0,6,151.0,210.0,none,none,none,none,none,none,none,none
5,912313,20,5,1676200.0,34600.0,7,80.0,151.0,none,none,none,none,none,none,none,none
5,912313,20,5,1676280.0,34680.0,8,181.0,80.0,none,none,none,none,none,none,none,none
5,912313,20,5,1676461.0,34861.0,9,80.0,181.0,none,none,none,none,none,none,none,none
5,912313,20,5,1676541.0,34941.0,10,350.0,80.0,none,none,none,none,none,none,none,none
5,912313,20,5,1676891.0,35291.0,11,0,350.0,none,none,none,none,none,none,none,none
5,912313,20,5,1681626.0,40026.0,2,140.0,0,none,none,none,none,none,none,none,none
5,912313,20,5,1681766.0,40166.0,3,70.0,140.0,none,none,none,none,none,none,none,none
5,912313,20,5,1681836.0,40236.0,4,320.0,70.0,none,none,none,none,none,none,none,none
5,912313,20,5,1682156.0,40556.0,5,210.0,320.0,none,none,none,none,none,none,none,none
5,912313,20,5,1682366.0,40766.0,6,90.0,210.0,none,none,none,none,none,none,none,none
5,912313,20,5,1682456.0,40856.0,7,100.0,90.0,none,none,none,none,none,none,none,none
5,912313,20,5,1682556.0,40956.0,8,170.0,100.0,none,none,none,none,none,none,none,none
5,912313,20,5,1682726.0,41126.0,9,90.0,170.0,none,none,none,none,none,none,none,none
5,912313,20,5,1682816.0,41216.0,10,220.0,90.0,none,none,none,none,none,none,none,none
5,912313,20,5,1683036.0,41436.0,11,0,220.0,none,none,none,none,none,none,none,none
5,912313,20,5,1690857.0,49257.0,2,70.0,0,none,none,none,none,none,none,none,none
5,912313,20,5,1690927.0,49327.0,3,81.0,70.0,none,none,none,none,none,none,none,none
5,912313,20,5,1691008.0,49408.0,4,240.0,81.0,none,none,none,none,none,none,none,none
5,912313,20,5,1691248.0,49648.0,5,210.0,240.0,none,none,none,none,none,none,none,none
5,912313,20,5,1691458.0,49858.0,6,110.0,210.0,none,none,none,none,none,none,none,none
5,912313,20,5,1691568.0,49968.0,7,70.0,110.0,none,none,none,none,none,none,none,none
5,912313,20,5,1691638.0,50038.0,8,110.0,70.0,none,none,none,none,none,none,none,none
5,912313,20,5,1691748.0,50148.0,9,90.0,110.0,none,none,none,none,none,none,none,none
5,912313,20,5,1691838.0,50238.0,10,299.0,90.0,none,none,none,none,none,none,none,none
5,912313,20,5,1692137.0,50537.0,11,0,299.0,none,none,none,none,none,none,none,none
5,912313,20,5,1696016.0,54416.0,2,170.0,0,none,none,none,none,none,none,none,none
5,912313,20,5,1696186.0,54586.0,3,70.0,170.0,none,none,none,none,none,none,none,none
5,912313,20,5,1696256.0,54656.0,4,321.0,70.0,none,none,none,none,none,none,none,none
5,912313,20,5,1696577.0,54977.0,5,200.0,321.0,none,none,none,none,none,none,none,none
5,912313,20,5,1696777.0,55177.0,6,150.0,200.0,none,none,none,none,none,none,none,none
5,912313,20,5,1696927.0,55327.0,7,80.0,150.0,none,none,none,none,none,none,none,none
5,912313,20,5,1697007.0,55407.0,8,180.0,80.0,none,none,none,none,none,none,none,none
5,912313,20,5,1697187.0,55587.0,9,80.0,180.0,none,none,none,none,none,none,none,none
5,912313,20,5,1697267.0,55667.0,10,360.0,80.0,none,none,none,none,none,none,none,none
5,912313,20,5,1697627.0,56027.0,11,0,360.0,none,none,none,none,none,none,none,none
5,912313,20,5,1701268.0,59668.0,2,80.0,0,none,none,none,none,none,none,none,none
5,912313,20,5,1701348.0,59748.0,3,91.0,80.0,none,none,none,none,none,none,none,none
5,912313,20,5,1701439.0,59839.0,4,300.0,91.0,none,none,none,none,none,none,none,none
5,912313,20,5,1701739.0,60139.0,5,181.0,300.0,none,none,none,none,none,none,none,none
5,912313,20,5,1701920.0,60320.0,6,91.0,181.0,none,none,none,none,none,none,none,none
5,912313,20,5,1702011.0,60411.0,7,100.0,91.0,none,none,none,none,none,none,none,none
5,912313,20,5,1702111.0,60511.0,8,180.0,100.0,none,none,none,none,none,none,none,none
5,912313,20,5,1702291.0,60691.0,9,120.0,180.0,none,none,none,none,none,none,none,none
5,912313,20,5,1702411.0,60811.0,10,220.0,120.0,none,none,none,none,none,none,none,none
5,912313,20,5,1702631.0,61031.0,11,0,220.0,none,none,none,none,none,none,none,none
5,912313,20,5,1706624.0,65024.0,2,140.0,0,none,none,none,none,none,none,none,none
5,912313,20,5,1706764.0,65164.0,3,70.0,140.0,none,none,none,none,none,none,none,none
5,912313,20,5,1706834.0,65234.0,4,402.0,70.0,none,none,none,none,none,none,none,none
5,912313,20,5,1707236.0,65636.0,5,210.0,402.0,none,none,none,none,none,none,none,none
5,912313,20,5,1707446.0,65846.0,6,110.0,210.0,none,none,none,none,none,none,none,none
5,912313,20,5,1707556.0,65956.0,7,40.0,110.0,none,none,none,none,none,none,none,none
5,912313,20,5,1707596.0,65996.0,8,110.0,40.0,none,none,none,none,none,none,none,none
5,912313,20,5,1707706.0,66106.0,9,100.0,110.0,none,none,none,none,none,none,none,none
5,912313,20,5,1707806.0,66206.0,10,380.0,100.0,none,none,none,none,none,none,none,none
5,912313,20,5,1708186.0,66586.0,11,0,380.0,none,none,none,none,none,none,none,none
5,912313,20,5,1713279.0,71679.0,2,191.0,0,none,none,none,none,none,none,none,none
5,912313,20,5,1713470.0,71870.0,3,70.0,191.0,none,none,none,none,none,none,none,none
5,912313,20,5,1713540.0,71940.0,4,340.0,70.0,none,none,none,none,none,none,none,none
5,912313,20,5,1713880.0,72280.0,5,221.0,340.0,none,none,none,none,none,none,none,none
5,912313,20,5,1714101.0,72501.0,6,100.0,221.0,none,none,none,none,none,none,none,none
5,912313,20,5,1714201.0,72601.0,7,100.0,100.0,none,none,none,none,none,none,none,none
5,912313,20,5,1714301.0,72701.0,8,150.0,100.0,none,none,none,none,none,none,none,none
5,912313,20,5,1714451.0,72851.0,9,100.0,150.0,none,none,none,none,none,none,none,none
5,912313,20,5,1714551.0,72951.0,10,271.0,100.0,none,none,none,none,none,none,none,none
5,912313,20,5,1714822.0,73222.0,11,0,271.0,none,none,none,none,none,none,none,none
5,912313,20,5,1720489.0,78889.0,2,180.0,0,none,none,none,none,none,none,none,none
5,912313,20,5,1720669.0,79069.0,3,70.0,180.0,none,none,none,none,none,none,none,none
5,912313,20,5,1720739.0,79139.0,4,331.0,70.0,none,none,none,none,none,none,none,none
5,912313,20,5,1721070.0,79470.0,5,192.0,331.0,none,none,none,none,none,none,none,none
5,912313,20,5,1721262.0,79662.0,6,120.0,192.0,none,none,none,none,none,none,none,none
5,912313,20,5,1721382.0,79782.0,7,60.0,120.0,none,none,none,none,none,none,none,none
5,912313,20,5,1721442.0,79842.0,8,140.0,60.0,none,none,none,none,none,none,none,none
5,912313,20,5,1721582.0,79982.0,9,70.0,140.0,none,none,none,none,none,none,none,none
5,912313,20,5,1721652.0,80052.0,10,241.0,70.0,none,none,none,none,none,none,none,none
5,912313,20,5,1721893.0,80293.0,11,0,241.0,none,none,none,none,none,none,none,none
5,912313,20,5,1724064.0,82464.0,2,0,0,none,none,none,none,none,none,none,none
5,912313,22,7,1840021.0,25621.0,3,70.0,0,none,none,none,none,none,none,none,none
5,912313,22,7,1840091.0,25691.0,4,341.0,70.0,none,none,none,none,none,none,none,none
5,912313,22,7,1840432.0,26032.0,5,172.0,341.0,none,none,none,none,none,none,none,none
5,912313,22,7,1840604.0,26204.0,6,79.0,172.0,none,none,none,none,none,none,none,none
5,912313,22,7,1840683.0,26283.0,7,80.0,79.0,none,none,none,none,none,none,none,none
5,912313,22,7,1840763.0,26363.0,8,130.0,80.0,none,none,none,none,none,none,none,none
5,912313,22,7,1840893.0,26493.0,9,80.0,130.0,none,none,none,none,none,none,none,none
5,912313,22,7,1840973.0,26573.0,10,340.0,80.0,none,none,none,none,none,none,none,none
5,912313,22,7,1841313.0,26913.0,11,0,340.0,none,none,none,none,none,none,none,none
5,912313,22,7,1845776.0,31376.0,2,160.0,0,none,none,none,none,none,none,none,none
5,912313,22,7,1845936.0,31536.0,3,60.0,160.0,none,none,none,none,none,none,none,none
5,912313,22,7,1845996.0,31596.0,4,370.0,60.0,none,none,none,none,none,none,none,none
5,912313,22,7,1846366.0,31966.0,5,210.0,370.0,none,none,none,none,none,none,none,none
5,912313,22,7,1846576.0,32176.0,6,150.0,210.0,none,none,none,none,none,none,none,none
5,912313,22,7,1846726.0,32326.0,7,90.0,150.0,none,none,none,none,none,none,none,none
5,912313,22,7,1846816.0,32416.0,8,190.0,90.0,none,none,none,none,none,none,none,none
5,912313,22,7,1847006.0,32606.0,9,60.0,190.0,none,none,none,none,none,none,none,none
5,912313,22,7,1847066.0,32666.0,10,220.0,60.0,none,none,none,none,none,none,none,none
5,912313,22,7,1847286.0,32886.0,11,0,220.0,none,none,none,none,none,none,none,none
5,912313,22,7,1852223.0,37823.0,2,120.0,0,none,none,none,none,none,none,none,none
5,912313,22,7,1852343.0,37943.0,3,81.0,120.0,none,none,none,none,none,none,none,none
5,912313,22,7,1852424.0,38024.0,4,340.0,81.0,none,none,none,none,none,none,none,none
5,912313,22,7,1852764.0,38364.0,5,350.0,340.0,none,none,none,none,none,none,none,none
5,912313,22,7,1853114.0,38714.0,6,100.0,350.0,none,none,none,none,none,none,none,none
5,912313,22,7,1853214.0,38814.0,7,51.0,100.0,none,none,none,none,none,none,none,none
5,912313,22,7,1853265.0,38865.0,8,110.0,51.0,none,none,none,none,none,none,none,none
5,912313,22,7,1853375.0,38975.0,9,120.0,110.0,none,none,none,none,none,none,none,none
5,912313,22,7,1853495.0,39095.0,10,230.0,120.0,none,none,none,none,none,none,none,none
5,912313,22,7,1853725.0,39325.0,11,0,230.0,none,none,none,none,none,none,none,none
5,912313,22,7,1859178.0,44778.0,2,180.0,0,none,none,none,none,none,none,none,none
5,912313,22,7,1859358.0,44958.0,3,81.0,180.0,none,none,none,none,none,none,none,none
5,912313,22,7,1859439.0,45039.0,4,270.0,81.0,none,none,none,none,none,none,none,none
5,912313,22,7,1859709.0,45309.0,5,220.0,270.0,none,none,none,none,none,none,none,none
5,912313,22,7,1859929.0,45529.0,6,100.0,220.0,none,none,none,none,none,none,none,none
5,912313,22,7,1860029.0,45629.0,7,70.0,100.0,none,none,none,none,none,none,none,none
5,912313,22,7,1860099.0,45699.0,8,160.0,70.0,none,none,none,none,none,none,none,none
5,912313,22,7,1860259.0,45859.0,9,120.0,160.0,none,none,none,none,none,none,none,none
5,912313,22,7,1860379.0,45979.0,10,220.0,120.0,none,none,none,none,none,none,none,none
5,912313,22,7,1860599.0,46199.0,11,0,220.0,none,none,none,none,none,none,none,none
5,912313,22,7,1865253.0,50853.0,2,69.0,0,none,none,none,none,none,none,none,none
5,912313,22,7,1865322.0,50922.0,3,60.0,69.0,none,none,none,none,none,none,none,none
5,912313,22,7,1865382.0,50982.0,4,321.0,60.0,none,none,none,none,none,none,none,none
5,912313,22,7,1865703.0,51303.0,5,110.0,321.0,none,none,none,none,none,none,none,none
5,912313,22,7,1865813.0,51413.0,6,90.0,110.0,none,none,none,none,none,none,none,none
5,912313,22,7,1865903.0,51503.0,7,61.0,90.0,none,none,none,none,none,none,none,none
5,912313,22,7,1865964.0,51564.0,8,210.0,61.0,none,none,none,none,none,none,none,none
5,912313,22,7,1866174.0,51774.0,9,70.0,210.0,none,none,none,none,none,none,none,none
5,912313,22,7,1866244.0,51844.0,10,260.0,70.0,none,none,none,none,none,none,none,none
5,912313,22,7,1866504.0,52104.0,11,0,260.0,none,none,none,none,none,none,none,none
5,912313,22,7,1869945.0,55545.0,2,150.0,0,none,none,none,none,none,none,none,none
5,912313,22,7,1870095.0,55695.0,3,90.0,150.0,none,none,none,none,none,none,none,none
5,912313,22,7,1870185.0,55785.0,4,281.0,90.0,none,none,none,none,none,none,none,none
5,912313,22,7,1870466.0,56066.0,5,200.0,281.0,none,none,none,none,none,none,none,none
5,912313,22,7,1870666.0,56266.0,6,130.0,200.0,none,none,none,none,none,none,none,none
5,912313,22,7,1870796.0,56396.0,7,120.0,130.0,none,none,none,none,none,none,none,none
5,912313,22,7,1870916.0,56516.0,8,171.0,120.0,none,none,none,none,none,none,none,none
5,912313,22,7,1871087.0,56687.0,9,110.0,171.0,none,none,none,none,none,none,none,none
5,912313,22,7,1871197.0,56797.0,10,350.0,110.0,none,none,none,none,none,none,none,none
5,912313,22,7,1871547.0,57147.0,11,0,350.0,none,none,none,none,none,none,none,none
5,912313,22,7,1875310.0,60910.0,2,90.0,0,none,none,none,none,none,none,none,none
5,912313,22,7,1875400.0,61000.0,3,70.0,90.0,none,none,none,none,none,none,none,none
5,912313,22,7,1875470.0,61070.0,4,360.0,70.0,none,none,none,none,none,none,none,none
5,912313,22,7,1875830.0,61430.0,5,240.0,360.0,none,none,none,none,none,none,none,none
5,912313,22,7,1876070.0,61670.0,6,150.0,240.0,none,none,none,none,none,none,none,none
5,912313,22,7,1876220.0,61820.0,7,111.0,150.0,none,none,none,none,none,none,none,none
5,912313,22,7,1876331.0,61931.0,8,180.0,111.0,none,none,none,none,none,none,none,none
5,912313,22,7,1876511.0,62111.0,9,90.0,180.0,none,none,none,none,none,none,none,none
